,X.,Date_Time,Temp,Logged,X,X.1,X.2,X.3,X.4,Date,Time
c..03.09.2015....12.30..,10846,03/09/2015 12:30,0.19,3.57,,,,,,09/03/2015,1230
c..03.09.2015....13.00..,10847,03/09/2015 13:00,0.19,3.57,,,,,,09/03/2015,1300
c..03.09.2015....13.30..,10848,03/09/2015 13:30,0.19,3.57,,,,,,09/03/2015,1330
c..03.09.2015....14.00..,10849,03/09/2015 14:00,0.19,3.57,,,,,,09/03/2015,1400
c..03.09.2015....14.30..,10850,03/09/2015 14:30,0.19,3.57,,,,,,09/03/2015,1430
c..03.09.2015....15.00..,10851,03/09/2015 15:00,0.19,3.57,,,,,,09/03/2015,1500
c..03.09.2015....15.30..,10852,03/09/2015 15:30,0.19,3.57,,,,,,09/03/2015,1530
c..03.09.2015....16.00..,10853,03/09/2015 16:00,0.19,3.57,,,,,,09/03/2015,1600
c..03.09.2015....16.30..,10854,03/09/2015 16:30,0.19,3.57,,,,,,09/03/2015,1630
c..03.09.2015....17.00..,10855,03/09/2015 17:00,0.19,3.57,,,,,,09/03/2015,1700
c..03.09.2015....17.30..,10856,03/09/2015 17:30,0.19,3.57,,,,,,09/03/2015,1730
c..03.09.2015....18.00..,10857,03/09/2015 18:00,0.19,3.57,,,,,,09/03/2015,1800
c..03.09.2015....18.30..,10858,03/09/2015 18:30,0.19,3.57,,,,,,09/03/2015,1830
c..03.09.2015....19.00..,10859,03/09/2015 19:00,0.19,3.57,,,,,,09/03/2015,1900
c..03.09.2015....19.30..,10860,03/09/2015 19:30,0.19,3.57,,,,,,09/03/2015,1930
c..03.09.2015....20.00..,10861,03/09/2015 20:00,0.19,3.57,,,,,,09/03/2015,2000
c..03.09.2015....20.30..,10862,03/09/2015 20:30,0.19,3.57,,,,,,09/03/2015,2030
c..03.09.2015....21.00..,10863,03/09/2015 21:00,0.19,3.57,,,,,,09/03/2015,2100
c..03.09.2015....21.30..,10864,03/09/2015 21:30,0.19,3.57,,,,,,09/03/2015,2130
c..03.09.2015....22.00..,10865,03/09/2015 22:00,0.19,3.57,,,,,,09/03/2015,2200
c..03.09.2015....22.30..,10866,03/09/2015 22:30,0.19,3.57,,,,,,09/03/2015,2230
c..03.09.2015....23.00..,10867,03/09/2015 23:00,0.19,3.57,,,,,,09/03/2015,2300
c..03.09.2015....23.30..,10868,03/09/2015 23:30,0.19,3.57,,,,,,09/03/2015,2330
c..03.10.2015....00.00..,10869,03/10/2015 00:00,0.19,3.57,,,,,,10/03/2015,0
c..03.10.2015....00.30..,10870,03/10/2015 00:30,0.19,3.57,,,,,,10/03/2015,30
c..03.10.2015....01.00..,10871,03/10/2015 01:00,0.19,3.57,,,,,,10/03/2015,100
c..03.10.2015....01.30..,10872,03/10/2015 01:30,0.19,3.57,,,,,,10/03/2015,130
c..03.10.2015....02.00..,10873,03/10/2015 02:00,0.19,3.57,,,,,,10/03/2015,200
c..03.10.2015....02.30..,10874,03/10/2015 02:30,0.19,3.57,,,,,,10/03/2015,230
c..03.10.2015....03.00..,10875,03/10/2015 03:00,0.19,3.57,,,,,,10/03/2015,300
c..03.10.2015....03.30..,10876,03/10/2015 03:30,0.19,3.57,,,,,,10/03/2015,330
c..03.10.2015....04.00..,10877,03/10/2015 04:00,0.19,3.57,,,,,,10/03/2015,400
c..03.10.2015....04.30..,10878,03/10/2015 04:30,0.19,3.57,,,,,,10/03/2015,430
c..03.10.2015....05.00..,10879,03/10/2015 05:00,0.19,3.57,,,,,,10/03/2015,500
c..03.10.2015....05.30..,10880,03/10/2015 05:30,0.19,3.57,,,,,,10/03/2015,530
c..03.10.2015....06.00..,10881,03/10/2015 06:00,0.19,3.57,,,,,,10/03/2015,600
c..03.10.2015....06.30..,10882,03/10/2015 06:30,0.19,3.57,,,,,,10/03/2015,630
c..03.10.2015....07.00..,10883,03/10/2015 07:00,0.19,3.57,,,,,,10/03/2015,700
c..03.10.2015....07.30..,10884,03/10/2015 07:30,0.19,3.57,,,,,,10/03/2015,730
c..03.10.2015....08.00..,10885,03/10/2015 08:00,0.19,3.57,,,,,,10/03/2015,800
c..03.10.2015....08.30..,10886,03/10/2015 08:30,0.19,3.57,,,,,,10/03/2015,830
c..03.10.2015....09.00..,10887,03/10/2015 09:00,0.19,3.57,,,,,,10/03/2015,900
c..03.10.2015....09.30..,10888,03/10/2015 09:30,0.19,3.57,,,,,,10/03/2015,930
c..03.10.2015....10.00..,10889,03/10/2015 10:00,0.19,3.54,,,,,,10/03/2015,1000
c..03.10.2015....10.30..,10890,03/10/2015 10:30,0.19,3.57,,,,,,10/03/2015,1030
c..03.10.2015....11.00..,10891,03/10/2015 11:00,0.19,3.57,,,,,,10/03/2015,1100
c..03.10.2015....11.30..,10892,03/10/2015 11:30,0.19,3.57,,,,,,10/03/2015,1130
c..03.10.2015....12.00..,10893,03/10/2015 12:00,0.19,3.57,,,,,,10/03/2015,1200
c..03.10.2015....12.30..,10894,03/10/2015 12:30,0.19,3.57,,,,,,10/03/2015,1230
c..03.10.2015....13.00..,10895,03/10/2015 13:00,0.19,3.57,,,,,,10/03/2015,1300
c..03.10.2015....13.30..,10896,03/10/2015 13:30,0.19,3.57,,,,,,10/03/2015,1330
c..03.10.2015....14.00..,10897,03/10/2015 14:00,0.19,3.57,,,,,,10/03/2015,1400
c..03.10.2015....14.30..,10898,03/10/2015 14:30,0.19,3.57,,,,,,10/03/2015,1430
c..03.10.2015....15.00..,10899,03/10/2015 15:00,0.19,3.57,,,,,,10/03/2015,1500
c..03.10.2015....15.30..,10900,03/10/2015 15:30,0.19,3.57,,,,,,10/03/2015,1530
c..03.10.2015....16.00..,10901,03/10/2015 16:00,0.19,3.57,,,,,,10/03/2015,1600
c..03.10.2015....16.30..,10902,03/10/2015 16:30,0.19,3.57,,,,,,10/03/2015,1630
c..03.10.2015....17.00..,10903,03/10/2015 17:00,0.19,3.57,,,,,,10/03/2015,1700
c..03.10.2015....17.30..,10904,03/10/2015 17:30,0.19,3.57,,,,,,10/03/2015,1730
c..03.10.2015....18.00..,10905,03/10/2015 18:00,0.19,3.57,,,,,,10/03/2015,1800
c..03.10.2015....18.30..,10906,03/10/2015 18:30,0.19,3.57,,,,,,10/03/2015,1830
c..03.10.2015....19.00..,10907,03/10/2015 19:00,0.19,3.57,,,,,,10/03/2015,1900
c..03.10.2015....19.30..,10908,03/10/2015 19:30,0.19,3.57,,,,,,10/03/2015,1930
c..03.10.2015....20.00..,10909,03/10/2015 20:00,0.19,3.57,,,,,,10/03/2015,2000
c..03.10.2015....20.30..,10910,03/10/2015 20:30,0.19,3.57,,,,,,10/03/2015,2030
c..03.10.2015....21.00..,10911,03/10/2015 21:00,0.19,3.57,,,,,,10/03/2015,2100
c..03.10.2015....21.30..,10912,03/10/2015 21:30,0.19,3.57,,,,,,10/03/2015,2130
c..03.10.2015....22.00..,10913,03/10/2015 22:00,0.19,3.57,,,,,,10/03/2015,2200
c..03.10.2015....22.30..,10914,03/10/2015 22:30,0.19,3.57,,,,,,10/03/2015,2230
c..03.10.2015....23.00..,10915,03/10/2015 23:00,0.19,3.57,,,,,,10/03/2015,2300
c..03.10.2015....23.30..,10916,03/10/2015 23:30,0.19,3.57,,,,,,10/03/2015,2330
c..03.11.2015....00.00..,10917,03/11/2015 00:00,0.19,3.57,,,,,,11/03/2015,0
c..03.11.2015....00.30..,10918,03/11/2015 00:30,0.19,3.57,,,,,,11/03/2015,30
c..03.11.2015....01.00..,10919,03/11/2015 01:00,0.19,3.57,,,,,,11/03/2015,100
c..03.11.2015....01.30..,10920,03/11/2015 01:30,0.19,3.57,,,,,,11/03/2015,130
c..03.11.2015....02.00..,10921,03/11/2015 02:00,0.19,3.57,,,,,,11/03/2015,200
c..03.11.2015....02.30..,10922,03/11/2015 02:30,0.19,3.57,,,,,,11/03/2015,230
c..03.11.2015....03.00..,10923,03/11/2015 03:00,0.19,3.57,,,,,,11/03/2015,300
c..03.11.2015....03.30..,10924,03/11/2015 03:30,0.19,3.57,,,,,,11/03/2015,330
c..03.11.2015....04.00..,10925,03/11/2015 04:00,0.19,3.57,,,,,,11/03/2015,400
c..03.11.2015....04.30..,10926,03/11/2015 04:30,0.19,3.57,,,,,,11/03/2015,430
c..03.11.2015....05.00..,10927,03/11/2015 05:00,0.19,3.57,,,,,,11/03/2015,500
c..03.11.2015....05.30..,10928,03/11/2015 05:30,0.19,3.57,,,,,,11/03/2015,530
c..03.11.2015....06.00..,10929,03/11/2015 06:00,0.19,3.57,,,,,,11/03/2015,600
c..03.11.2015....06.30..,10930,03/11/2015 06:30,0.19,3.57,,,,,,11/03/2015,630
c..03.11.2015....07.00..,10931,03/11/2015 07:00,0.19,3.57,,,,,,11/03/2015,700
c..03.11.2015....07.30..,10932,03/11/2015 07:30,0.19,3.57,,,,,,11/03/2015,730
c..03.11.2015....08.00..,10933,03/11/2015 08:00,0.19,3.57,,,,,,11/03/2015,800
c..03.11.2015....08.30..,10934,03/11/2015 08:30,0.19,3.57,,,,,,11/03/2015,830
c..03.11.2015....09.00..,10935,03/11/2015 09:00,0.19,3.57,,,,,,11/03/2015,900
c..03.11.2015....09.30..,10936,03/11/2015 09:30,0.19,3.57,,,,,,11/03/2015,930
c..03.11.2015....10.00..,10937,03/11/2015 10:00,0.19,3.57,,,,,,11/03/2015,1000
c..03.11.2015....10.30..,10938,03/11/2015 10:30,0.19,3.57,,,,,,11/03/2015,1030
c..03.11.2015....11.00..,10939,03/11/2015 11:00,0.19,3.57,,,,,,11/03/2015,1100
c..03.11.2015....11.30..,10940,03/11/2015 11:30,0.19,3.57,,,,,,11/03/2015,1130
c..03.11.2015....12.00..,10941,03/11/2015 12:00,0.19,3.57,,,,,,11/03/2015,1200
c..03.11.2015....12.30..,10942,03/11/2015 12:30,0.19,3.57,,,,,,11/03/2015,1230
c..03.11.2015....13.00..,10943,03/11/2015 13:00,0.19,3.57,,,,,,11/03/2015,1300
c..03.11.2015....13.30..,10944,03/11/2015 13:30,0.19,3.57,,,,,,11/03/2015,1330
c..03.11.2015....14.00..,10945,03/11/2015 14:00,0.19,3.57,,,,,,11/03/2015,1400
c..03.11.2015....14.30..,10946,03/11/2015 14:30,0.19,3.57,,,,,,11/03/2015,1430
c..03.11.2015....15.00..,10947,03/11/2015 15:00,0.19,3.57,,,,,,11/03/2015,1500
c..03.11.2015....15.30..,10948,03/11/2015 15:30,0.19,3.57,,,,,,11/03/2015,1530
c..03.11.2015....16.00..,10949,03/11/2015 16:00,0.19,3.57,,,,,,11/03/2015,1600
c..03.11.2015....16.30..,10950,03/11/2015 16:30,0.19,3.54,,,,,,11/03/2015,1630
c..03.11.2015....17.00..,10951,03/11/2015 17:00,0.19,3.57,,,,,,11/03/2015,1700
c..03.11.2015....17.30..,10952,03/11/2015 17:30,0.19,3.57,,,,,,11/03/2015,1730
c..03.11.2015....18.00..,10953,03/11/2015 18:00,0.19,3.57,,,,,,11/03/2015,1800
c..03.11.2015....18.30..,10954,03/11/2015 18:30,0.19,3.57,,,,,,11/03/2015,1830
c..03.11.2015....19.00..,10955,03/11/2015 19:00,0.19,3.57,,,,,,11/03/2015,1900
c..03.11.2015....19.30..,10956,03/11/2015 19:30,0.19,3.57,,,,,,11/03/2015,1930
c..03.11.2015....20.00..,10957,03/11/2015 20:00,0.19,3.57,,,,,,11/03/2015,2000
c..03.11.2015....20.30..,10958,03/11/2015 20:30,0.19,3.57,,,,,,11/03/2015,2030
c..03.11.2015....21.00..,10959,03/11/2015 21:00,0.19,3.57,,,,,,11/03/2015,2100
c..03.11.2015....21.30..,10960,03/11/2015 21:30,0.19,3.57,,,,,,11/03/2015,2130
c..03.11.2015....22.00..,10961,03/11/2015 22:00,0.19,3.57,,,,,,11/03/2015,2200
c..03.11.2015....22.30..,10962,03/11/2015 22:30,0.19,3.57,,,,,,11/03/2015,2230
c..03.11.2015....23.00..,10963,03/11/2015 23:00,0.19,3.57,,,,,,11/03/2015,2300
c..03.11.2015....23.30..,10964,03/11/2015 23:30,0.19,3.57,,,,,,11/03/2015,2330
c..03.12.2015....00.00..,10965,03/12/2015 00:00,0.19,3.57,,,,,,12/03/2015,0
c..03.12.2015....00.30..,10966,03/12/2015 00:30,0.19,3.57,,,,,,12/03/2015,30
c..03.12.2015....01.00..,10967,03/12/2015 01:00,0.19,3.57,,,,,,12/03/2015,100
c..03.12.2015....01.30..,10968,03/12/2015 01:30,0.19,3.57,,,,,,12/03/2015,130
c..03.12.2015....02.00..,10969,03/12/2015 02:00,0.19,3.57,,,,,,12/03/2015,200
c..03.12.2015....02.30..,10970,03/12/2015 02:30,0.19,3.57,,,,,,12/03/2015,230
c..03.12.2015....03.00..,10971,03/12/2015 03:00,0.19,3.57,,,,,,12/03/2015,300
c..03.12.2015....03.30..,10972,03/12/2015 03:30,0.19,3.57,,,,,,12/03/2015,330
c..03.12.2015....04.00..,10973,03/12/2015 04:00,0.19,3.57,,,,,,12/03/2015,400
c..03.12.2015....04.30..,10974,03/12/2015 04:30,0.19,3.57,,,,,,12/03/2015,430
c..03.12.2015....05.00..,10975,03/12/2015 05:00,0.19,3.57,,,,,,12/03/2015,500
c..03.12.2015....05.30..,10976,03/12/2015 05:30,0.19,3.57,,,,,,12/03/2015,530
c..03.12.2015....06.00..,10977,03/12/2015 06:00,0.19,3.57,,,,,,12/03/2015,600
c..03.12.2015....06.30..,10978,03/12/2015 06:30,0.19,3.57,,,,,,12/03/2015,630
c..03.12.2015....07.00..,10979,03/12/2015 07:00,0.19,3.57,,,,,,12/03/2015,700
c..03.12.2015....07.30..,10980,03/12/2015 07:30,0.19,3.57,,,,,,12/03/2015,730
c..03.12.2015....08.00..,10981,03/12/2015 08:00,0.19,3.57,,,,,,12/03/2015,800
c..03.12.2015....08.30..,10982,03/12/2015 08:30,0.19,3.57,,,,,,12/03/2015,830
c..03.12.2015....09.00..,10983,03/12/2015 09:00,0.19,3.57,,,,,,12/03/2015,900
c..03.12.2015....09.30..,10984,03/12/2015 09:30,0.19,3.57,,,,,,12/03/2015,930
c..03.12.2015....10.00..,10985,03/12/2015 10:00,0.19,3.57,,,,,,12/03/2015,1000
c..03.12.2015....10.30..,10986,03/12/2015 10:30,0.19,3.57,,,,,,12/03/2015,1030
c..03.12.2015....11.00..,10987,03/12/2015 11:00,0.19,3.57,,,,,,12/03/2015,1100
c..03.12.2015....11.30..,10988,03/12/2015 11:30,0.19,3.57,,,,,,12/03/2015,1130
c..03.12.2015....12.00..,10989,03/12/2015 12:00,0.19,3.57,,,,,,12/03/2015,1200
c..03.12.2015....12.30..,10990,03/12/2015 12:30,0.19,3.57,,,,,,12/03/2015,1230
c..03.12.2015....13.00..,10991,03/12/2015 13:00,0.19,3.57,,,,,,12/03/2015,1300
c..03.12.2015....13.30..,10992,03/12/2015 13:30,0.19,3.57,,,,,,12/03/2015,1330
c..03.12.2015....14.00..,10993,03/12/2015 14:00,0.19,3.57,,,,,,12/03/2015,1400
c..03.12.2015....14.30..,10994,03/12/2015 14:30,0.19,3.57,,,,,,12/03/2015,1430
c..03.12.2015....15.00..,10995,03/12/2015 15:00,0.19,3.57,,,,,,12/03/2015,1500
c..03.12.2015....15.30..,10996,03/12/2015 15:30,0.19,3.57,,,,,,12/03/2015,1530
c..03.12.2015....16.00..,10997,03/12/2015 16:00,0.19,3.57,,,,,,12/03/2015,1600
c..03.12.2015....16.30..,10998,03/12/2015 16:30,0.19,3.57,,,,,,12/03/2015,1630
c..03.12.2015....17.00..,10999,03/12/2015 17:00,0.19,3.57,,,,,,12/03/2015,1700
c..03.12.2015....17.30..,11000,03/12/2015 17:30,0.19,3.57,,,,,,12/03/2015,1730
c..03.12.2015....18.00..,11001,03/12/2015 18:00,0.19,3.57,,,,,,12/03/2015,1800
c..03.12.2015....18.30..,11002,03/12/2015 18:30,0.19,3.57,,,,,,12/03/2015,1830
c..03.12.2015....19.00..,11003,03/12/2015 19:00,0.19,3.57,,,,,,12/03/2015,1900
c..03.12.2015....19.30..,11004,03/12/2015 19:30,0.19,3.57,,,,,,12/03/2015,1930
c..03.12.2015....20.00..,11005,03/12/2015 20:00,0.19,3.57,,,,,,12/03/2015,2000
c..03.12.2015....20.30..,11006,03/12/2015 20:30,0.19,3.57,,,,,,12/03/2015,2030
c..03.12.2015....21.00..,11007,03/12/2015 21:00,0.19,3.57,,,,,,12/03/2015,2100
c..03.12.2015....21.30..,11008,03/12/2015 21:30,0.19,3.57,,,,,,12/03/2015,2130
c..03.12.2015....22.00..,11009,03/12/2015 22:00,0.19,3.57,,,,,,12/03/2015,2200
c..03.12.2015....22.30..,11010,03/12/2015 22:30,0.19,3.57,,,,,,12/03/2015,2230
c..03.12.2015....23.00..,11011,03/12/2015 23:00,0.19,3.54,,,,,,12/03/2015,2300
c..03.12.2015....23.30..,11012,03/12/2015 23:30,0.19,3.57,,,,,,12/03/2015,2330
c..03.13.15....12.00.38..,11013,03/13/15 12:00:38,0.19,3.57,,,,,,13/03/2015,120038
c..03.13.15....12.30.38..,11014,03/13/15 12:30:38,0.19,3.57,,,,,,13/03/2015,123038
c..03.13.15....01.00.38..,11015,03/13/15 01:00:38,0.19,3.57,,,,,,13/03/2015,10038
c..03.13.15....01.30.38..,11016,03/13/15 01:30:38,0.19,3.57,,,,,,13/03/2015,13038
c..03.13.15....02.00.38..,11017,03/13/15 02:00:38,0.19,3.57,,,,,,13/03/2015,20038
c..03.13.15....02.30.38..,11018,03/13/15 02:30:38,0.19,3.57,,,,,,13/03/2015,23038
c..03.13.15....03.00.38..,11019,03/13/15 03:00:38,0.19,3.57,,,,,,13/03/2015,30038
c..03.13.15....03.30.38..,11020,03/13/15 03:30:38,0.19,3.57,,,,,,13/03/2015,33038
c..03.13.15....04.00.38..,11021,03/13/15 04:00:38,0.19,3.57,,,,,,13/03/2015,40038
c..03.13.15....04.30.38..,11022,03/13/15 04:30:38,0.19,3.57,,,,,,13/03/2015,43038
c..03.13.15....05.00.38..,11023,03/13/15 05:00:38,0.19,3.57,,,,,,13/03/2015,50038
c..03.13.15....05.30.38..,11024,03/13/15 05:30:38,0.19,3.57,,,,,,13/03/2015,53038
c..03.13.15....06.00.38..,11025,03/13/15 06:00:38,0.19,3.57,,,,,,13/03/2015,60038
c..03.13.15....06.30.38..,11026,03/13/15 06:30:38,0.19,3.57,,,,,,13/03/2015,63038
c..03.13.15....07.00.38..,11027,03/13/15 07:00:38,0.19,3.57,,,,,,13/03/2015,70038
c..03.13.15....07.30.38..,11028,03/13/15 07:30:38,0.19,3.57,,,,,,13/03/2015,73038
c..03.13.15....08.00.38..,11029,03/13/15 08:00:38,0.19,3.57,,,,,,13/03/2015,80038
c..03.13.15....08.30.38..,11030,03/13/15 08:30:38,0.19,3.57,,,,,,13/03/2015,83038
c..03.13.15....09.00.38..,11031,03/13/15 09:00:38,0.19,3.57,,,,,,13/03/2015,90038
c..03.13.15....09.30.38..,11032,03/13/15 09:30:38,0.19,3.57,,,,,,13/03/2015,93038
c..03.13.15....10.00.38..,11033,03/13/15 10:00:38,0.19,3.57,,,,,,13/03/2015,100038
c..03.13.15....10.30.38..,11034,03/13/15 10:30:38,0.19,3.57,,,,,,13/03/2015,103038
c..03.13.15....11.00.38..,11035,03/13/15 11:00:38,0.19,3.57,,,,,,13/03/2015,110038
c..03.13.15....11.30.38..,11036,03/13/15 11:30:38,0.19,3.57,,,,,,13/03/2015,113038
c..03.13.15....12.00.38...1,11037,03/13/15 12:00:38,0.19,3.57,,,,,,13/03/2015,121238
c..03.13.15....12.30.38...1,11038,03/13/15 12:30:38,0.19,3.57,,,,,,13/03/2015,124238
c..03.13.15....01.00.38...1,11039,03/13/15 01:00:38,0.19,3.57,,,,,,13/03/2015,11238
c..03.13.15....01.30.38...1,11040,03/13/15 01:30:38,0.19,3.57,,,,,,13/03/2015,14238
c..03.13.15....02.00.38...1,11041,03/13/15 02:00:38,0.19,3.57,,,,,,13/03/2015,21238
c..03.13.15....02.30.38...1,11042,03/13/15 02:30:38,0.19,3.57,,,,,,13/03/2015,24238
c..03.13.15....03.00.38...1,11043,03/13/15 03:00:38,0.19,3.57,,,,,,13/03/2015,31238
c..03.13.15....03.30.38...1,11044,03/13/15 03:30:38,0.19,3.57,,,,,,13/03/2015,34238
c..03.13.15....04.00.38...1,11045,03/13/15 04:00:38,0.19,3.57,,,,,,13/03/2015,41238
c..03.13.15....04.30.38...1,11046,03/13/15 04:30:38,0.19,3.57,,,,,,13/03/2015,44238
c..03.13.15....05.00.38...1,11047,03/13/15 05:00:38,0.19,3.57,,,,,,13/03/2015,51238
c..03.13.15....05.30.38...1,11048,03/13/15 05:30:38,0.19,3.57,,,,,,13/03/2015,54238
c..03.13.15....06.00.38...1,11049,03/13/15 06:00:38,0.19,3.57,,,,,,13/03/2015,61238
c..03.13.15....06.30.38...1,11050,03/13/15 06:30:38,0.19,3.57,,,,,,13/03/2015,64238
c..03.13.15....07.00.38...1,11051,03/13/15 07:00:38,0.19,3.57,,,,,,13/03/2015,71238
c..03.13.15....07.30.38...1,11052,03/13/15 07:30:38,0.19,3.57,,,,,,13/03/2015,74238
c..03.13.15....08.00.38...1,11053,03/13/15 08:00:38,0.19,3.57,,,,,,13/03/2015,81238
c..03.13.15....08.30.38...1,11054,03/13/15 08:30:38,0.19,3.57,,,,,,13/03/2015,84238
c..03.13.15....09.00.38...1,11055,03/13/15 09:00:38,0.19,3.57,,,,,,13/03/2015,91238
c..03.13.15....09.30.38...1,11056,03/13/15 09:30:38,0.19,3.57,,,,,,13/03/2015,94238
c..03.13.15....10.00.38...1,11057,03/13/15 10:00:38,0.19,3.57,,,,,,13/03/2015,101238
c..03.13.15....10.30.38...1,11058,03/13/15 10:30:38,0.19,3.57,,,,,,13/03/2015,104238
c..03.13.15....11.00.38...1,11059,03/13/15 11:00:38,0.19,3.57,,,,,,13/03/2015,111238
c..03.13.15....11.30.38...1,11060,03/13/15 11:30:38,0.19,3.57,,,,,,13/03/2015,114238
c..03.14.15....12.00.38..,11061,03/14/15 12:00:38,0.19,3.57,,,,,,14/03/2015,120038
c..03.14.15....12.30.38..,11062,03/14/15 12:30:38,0.19,3.57,,,,,,14/03/2015,123038
c..03.14.15....01.00.38..,11063,03/14/15 01:00:38,0.19,3.57,,,,,,14/03/2015,10038
c..03.14.15....01.30.38..,11064,03/14/15 01:30:38,0.19,3.57,,,,,,14/03/2015,13038
c..03.14.15....02.00.38..,11065,03/14/15 02:00:38,0.19,3.57,,,,,,14/03/2015,20038
c..03.14.15....02.30.38..,11066,03/14/15 02:30:38,0.19,3.57,,,,,,14/03/2015,23038
c..03.14.15....03.00.38..,11067,03/14/15 03:00:38,0.19,3.57,,,,,,14/03/2015,30038
c..03.14.15....03.30.38..,11068,03/14/15 03:30:38,0.19,3.57,,,,,,14/03/2015,33038
c..03.14.15....04.00.38..,11069,03/14/15 04:00:38,0.19,3.57,,,,,,14/03/2015,40038
c..03.14.15....04.30.38..,11070,03/14/15 04:30:38,0.19,3.57,,,,,,14/03/2015,43038
c..03.14.15....05.00.38..,11071,03/14/15 05:00:38,0.19,3.57,,,,,,14/03/2015,50038
c..03.14.15....05.30.38..,11072,03/14/15 05:30:38,0.19,3.54,,,,,,14/03/2015,53038
c..03.14.15....06.00.38..,11073,03/14/15 06:00:38,0.19,3.57,,,,,,14/03/2015,60038
c..03.14.15....06.30.38..,11074,03/14/15 06:30:38,0.19,3.57,,,,,,14/03/2015,63038
c..03.14.15....07.00.38..,11075,03/14/15 07:00:38,0.19,3.57,,,,,,14/03/2015,70038
c..03.14.15....07.30.38..,11076,03/14/15 07:30:38,0.19,3.57,,,,,,14/03/2015,73038
c..03.14.15....08.00.38..,11077,03/14/15 08:00:38,0.19,3.57,,,,,,14/03/2015,80038
c..03.14.15....08.30.38..,11078,03/14/15 08:30:38,0.19,3.57,,,,,,14/03/2015,83038
c..03.14.15....09.00.38..,11079,03/14/15 09:00:38,0.19,3.57,,,,,,14/03/2015,90038
c..03.14.15....09.30.38..,11080,03/14/15 09:30:38,0.19,3.57,,,,,,14/03/2015,93038
c..03.14.15....10.00.38..,11081,03/14/15 10:00:38,0.19,3.57,,,,,,14/03/2015,100038
c..03.14.15....10.30.38..,11082,03/14/15 10:30:38,0.19,3.57,,,,,,14/03/2015,103038
c..03.14.15....11.00.38..,11083,03/14/15 11:00:38,0.19,3.57,,,,,,14/03/2015,110038
c..03.14.15....11.30.38..,11084,03/14/15 11:30:38,0.19,3.57,,,,,,14/03/2015,113038
c..03.14.15....12.00.38...1,11085,03/14/15 12:00:38,0.19,3.57,,,,,,14/03/2015,121238
c..03.14.15....12.30.38...1,11086,03/14/15 12:30:38,0.19,3.57,,,,,,14/03/2015,124238
c..03.14.15....01.00.38...1,11087,03/14/15 01:00:38,0.19,3.57,,,,,,14/03/2015,11238
c..03.14.15....01.30.38...1,11088,03/14/15 01:30:38,0.19,3.57,,,,,,14/03/2015,14238
c..03.14.15....02.00.38...1,11089,03/14/15 02:00:38,0.19,3.57,,,,,,14/03/2015,21238
c..03.14.15....02.30.38...1,11090,03/14/15 02:30:38,0.19,3.57,,,,,,14/03/2015,24238
c..03.14.15....03.00.38...1,11091,03/14/15 03:00:38,0.19,3.57,,,,,,14/03/2015,31238
c..03.14.15....03.30.38...1,11092,03/14/15 03:30:38,0.19,3.57,,,,,,14/03/2015,34238
c..03.14.15....04.00.38...1,11093,03/14/15 04:00:38,0.19,3.57,,,,,,14/03/2015,41238
c..03.14.15....04.30.38...1,11094,03/14/15 04:30:38,0.19,3.57,,,,,,14/03/2015,44238
c..03.14.15....05.00.38...1,11095,03/14/15 05:00:38,0.19,3.57,,,,,,14/03/2015,51238
c..03.14.15....05.30.38...1,11096,03/14/15 05:30:38,0.19,3.57,,,,,,14/03/2015,54238
c..03.14.15....06.00.38...1,11097,03/14/15 06:00:38,0.19,3.57,,,,,,14/03/2015,61238
c..03.14.15....06.30.38...1,11098,03/14/15 06:30:38,0.19,3.57,,,,,,14/03/2015,64238
c..03.14.15....07.00.38...1,11099,03/14/15 07:00:38,0.19,3.57,,,,,,14/03/2015,71238
c..03.14.15....07.30.38...1,11100,03/14/15 07:30:38,0.19,3.57,,,,,,14/03/2015,74238
c..03.14.15....08.00.38...1,11101,03/14/15 08:00:38,0.19,3.57,,,,,,14/03/2015,81238
c..03.14.15....08.30.38...1,11102,03/14/15 08:30:38,0.19,3.57,,,,,,14/03/2015,84238
c..03.14.15....09.00.38...1,11103,03/14/15 09:00:38,0.19,3.57,,,,,,14/03/2015,91238
c..03.14.15....09.30.38...1,11104,03/14/15 09:30:38,0.19,3.57,,,,,,14/03/2015,94238
c..03.14.15....10.00.38...1,11105,03/14/15 10:00:38,0.19,3.57,,,,,,14/03/2015,101238
c..03.14.15....10.30.38...1,11106,03/14/15 10:30:38,0.19,3.57,,,,,,14/03/2015,104238
c..03.14.15....11.00.38...1,11107,03/14/15 11:00:38,0.19,3.57,,,,,,14/03/2015,111238
c..03.14.15....11.30.38...1,11108,03/14/15 11:30:38,0.19,3.57,,,,,,14/03/2015,114238
c..03.15.15....12.00.38..,11109,03/15/15 12:00:38,0.19,3.57,,,,,,15/03/2015,120038
c..03.15.15....12.30.38..,11110,03/15/15 12:30:38,0.19,3.57,,,,,,15/03/2015,123038
c..03.15.15....01.00.38..,11111,03/15/15 01:00:38,0.19,3.57,,,,,,15/03/2015,10038
c..03.15.15....01.30.38..,11112,03/15/15 01:30:38,0.19,3.57,,,,,,15/03/2015,13038
c..03.15.15....02.00.38..,11113,03/15/15 02:00:38,0.19,3.57,,,,,,15/03/2015,20038
c..03.15.15....02.30.38..,11114,03/15/15 02:30:38,0.19,3.57,,,,,,15/03/2015,23038
